timestamp_pc,timestamp_esp_ms,rms_z_g,curtose_z,fator_crista_z,accel_x_g,accel_y_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,motor_duty_pct,motor_dir,alerta,pkts_invalidos
17:25:39,56594,0.13225,18.9785,8.9472,0.1246,-0.0236,-2.204,-0.126,0.529,60.0,horário,1,0
17:25:41,58586,0.12957,19.4142,8.9711,0.1241,-0.0232,-2.178,-0.080,0.543,60.0,horário,1,0
17:25:43,60180,0.13020,20.0081,8.9895,0.1228,-0.0225,-2.182,-0.081,0.552,60.0,horário,1,0
17:25:44,61713,0.12906,20.6865,7.6622,0.1253,-0.0231,-2.264,-0.150,0.550,60.0,horário,1,0
17:25:46,63218,0.13277,17.7584,8.0851,0.1284,-0.0236,-2.828,-2.932,0.980,60.0,horário,1,0
17:25:47,64749,0.17701,9.1138,6.8874,0.5489,-0.1568,-13.037,-17.695,-8.203,60.0,horário,1,0
17:25:49,66308,0.17325,10.4519,6.8489,0.6044,-0.1932,-1.912,1.020,0.640,60.0,horário,1,0
17:25:51,67809,0.10435,17.5193,8.8569,0.5915,-0.2006,-2.393,0.496,1.027,60.0,horário,1,0
17:25:52,69400,0.11171,15.8608,8.1018,0.4361,-0.1511,5.104,13.541,2.776,60.0,horário,1,0
17:25:54,70882,0.11509,13.8377,8.0292,0.2351,-0.0417,-1.933,-0.352,0.482,60.0,horário,1,0
17:25:56,72917,0.12607,18.5638,9.0552,0.2232,-0.0573,-2.643,0.318,0.386,60.0,horário,1,0
17:25:57,74460,0.12887,17.4949,8.4504,0.2232,-0.0588,-2.234,-0.084,0.546,60.0,horário,1,0
17:25:59,75925,0.13161,15.9438,7.8794,0.2225,-0.0590,-2.217,-0.097,0.531,60.0,horário,1,0
17:26:00,77563,0.13091,16.5726,8.1681,0.2207,-0.0590,-2.249,-0.102,0.541,60.0,horário,1,0
17:26:02,79081,0.12947,16.6200,7.4619,0.2205,-0.0591,-2.204,-0.074,0.555,60.0,horário,1,0
17:26:04,81103,0.12468,18.5359,8.5448,0.2199,-0.0591,-2.196,-0.147,0.548,60.0,horário,1,0
17:26:05,82652,0.12640,17.3487,8.6064,0.2207,-0.0584,-2.219,-0.141,0.544,60.0,horário,1,0
17:26:07,84178,0.12697,17.4093,8.0166,0.2211,-0.0587,-2.189,-0.075,0.542,60.0,horário,1,0
17:26:08,85757,0.12744,18.1288,8.4235,0.2204,-0.0581,-2.200,-0.114,0.570,60.0,horário,1,0
17:26:10,87373,0.12679,17.8606,8.3147,0.2189,-0.0589,-2.175,-0.095,0.539,60.0,horário,1,0
17:26:12,88938,0.12535,21.4824,9.7079,0.2201,-0.0600,-2.196,-0.127,0.553,60.0,horário,1,0
17:26:14,90883,0.12554,18.7221,7.9910,0.2194,-0.0588,-2.173,-0.097,0.525,60.0,horário,1,0
17:26:15,91857,0.12664,20.2051,8.5271,0.2184,-0.0588,-2.172,-0.084,0.552,60.0,horário,1,0
17:26:16,93540,0.12636,20.1440,8.8217,0.2171,-0.0581,-2.226,-0.110,0.571,60.0,horário,1,0
17:26:18,95174,0.12663,21.0645,9.1479,0.2199,-0.0588,-2.199,-0.082,0.542,60.0,horário,1,0
17:26:19,96658,0.12651,19.3083,9.0096,0.2213,-0.0582,-2.188,-0.114,0.551,60.0,horário,1,0
17:26:21,98376,0.12635,19.9089,9.2737,0.2198,-0.0585,-2.205,-0.123,0.541,60.0,horário,1,0
17:26:23,99853,0.12614,18.5917,8.6970,0.2201,-0.0584,-2.190,-0.096,0.545,60.0,horário,1,0
17:26:24,101379,0.12642,22.6865,10.0310,0.2215,-0.0589,-2.174,-0.111,0.547,60.0,horário,1,0
17:26:26,103190,0.12721,19.3589,9.2632,0.2197,-0.0584,-2.194,-0.109,0.530,60.0,horário,1,0
17:26:27,104487,0.12735,18.5927,8.3437,0.2195,-0.0586,-2.195,-0.103,0.542,60.0,horário,1,0
17:26:29,105869,0.12584,18.9442,8.8985,0.2188,-0.0597,-2.221,-0.119,0.554,60.0,horário,1,0
17:26:30,107337,0.12841,20.9391,8.7402,0.2195,-0.0575,-2.198,-0.102,0.555,60.0,horário,1,0
17:26:31,108729,0.12646,18.6586,8.7848,0.2198,-0.0593,-2.197,-0.059,0.541,60.0,horário,1,0
17:26:33,110718,0.12922,17.9934,7.6337,0.2193,-0.0596,-2.216,-0.118,0.549,60.0,horário,1,0
17:26:35,112047,0.12928,19.1122,8.6430,0.2191,-0.0585,-2.193,-0.118,0.536,60.0,horário,1,0
17:26:36,113209,0.12650,20.6367,8.8338,0.2180,-0.0578,-2.189,-0.115,0.559,60.0,horário,1,0
17:26:37,114718,0.12497,18.1035,7.8403,0.2175,-0.0574,-2.217,-0.139,0.552,60.0,horário,1,0
17:26:39,116760,0.12445,18.4465,8.3595,0.2205,-0.0583,-2.190,-0.127,0.541,60.0,horário,1,0
17:26:41,117857,0.12621,19.4717,8.7638,0.2203,-0.0573,-2.189,-0.102,0.559,60.0,horário,1,0
17:26:43,120215,0.12424,19.3263,9.2390,0.2190,-0.0584,-2.201,-0.102,0.539,60.0,horário,1,0
17:26:44,121265,0.12713,18.8973,8.4428,0.2181,-0.0579,-2.205,-0.121,0.556,60.0,horário,1,0
17:26:46,123112,0.12971,18.6970,8.3676,0.2186,-0.0583,-2.201,-0.086,0.554,60.0,horário,1,0
17:26:47,124432,0.12892,19.6144,9.3096,0.2189,-0.0579,-2.186,-0.079,0.554,60.0,horário,1,0
17:26:48,125485,0.12896,16.7230,8.1912,0.2173,-0.0587,-2.180,-0.094,0.543,60.0,horário,1,0
17:26:50,127211,0.12998,17.8032,8.4857,0.2201,-0.0574,-2.213,-0.099,0.537,60.0,horário,1,0
17:26:52,128945,0.13032,18.6894,9.2376,0.2210,-0.0576,-2.198,-0.112,0.550,60.0,horário,1,0
17:26:53,130347,0.12931,17.9390,8.9539,0.2204,-0.0577,-2.182,-0.088,0.546,60.0,horário,1,0
17:26:55,132012,0.13395,15.6269,7.8412,0.2175,-0.0585,-2.192,-0.134,0.550,60.0,horário,1,0
17:26:56,133554,0.13476,16.2741,8.8985,0.2202,-0.0583,-2.207,-0.098,0.552,60.0,horário,1,0
17:26:58,135673,0.13609,16.2671,8.1306,0.2200,-0.0577,-2.220,-0.132,0.564,60.0,horário,1,0
17:26:59,136692,0.13469,17.2523,8.5954,0.2188,-0.0589,-2.208,-0.098,0.572,60.0,horário,1,0
17:27:01,138226,0.13270,18.1248,8.4522,0.2189,-0.0599,-2.177,-0.106,0.543,60.0,horário,1,0
17:27:02,139777,0.12854,17.7310,8.8399,0.2212,-0.0606,-2.168,-0.102,0.538,60.0,horário,1,0
17:27:04,141327,0.13601,13.9106,7.1497,0.2191,-0.0603,-2.452,0.673,0.950,60.0,horário,1,0
17:27:06,142883,0.14221,13.4976,8.0478,-0.1455,-0.1855,-7.822,18.455,3.458,60.0,horário,1,0
17:27:07,144428,0.13485,25.1513,9.5857,-0.4011,-0.2763,-2.820,4.271,-1.652,60.0,horário,1,0
17:27:09,145968,0.11888,17.7096,9.1245,-0.2012,-0.2128,2.891,-13.917,0.473,60.0,horário,1,0
17:27:11,148017,0.11712,13.5756,7.7794,-0.0485,-0.1394,-1.403,-2.130,-0.836,60.0,horário,1,0
17:27:12,149580,0.13540,18.6696,7.8801,0.2043,-0.1259,-1.864,-7.956,-8.535,60.0,horário,1,0
17:27:14,151105,0.13959,17.7676,8.6642,0.2315,-0.1043,0.650,4.446,6.186,60.0,horário,1,0
17:27:15,152649,0.14033,17.1081,8.5020,0.2204,-0.1248,-3.247,-0.784,-1.145,60.0,horário,1,0
17:27:17,154187,0.13121,17.7480,7.8517,0.2125,-0.1042,-0.940,0.722,-1.472,60.0,horário,1,0
17:27:18,155739,0.11997,23.1514,9.1988,0.2123,-0.0799,-2.162,-0.283,1.191,60.0,horário,1,0
17:27:20,157283,0.12468,21.2674,8.7379,0.2137,-0.0786,-2.193,-0.188,0.678,60.0,horário,1,0
17:27:22,158818,0.12507,22.4246,9.5824,0.2156,-0.0794,-2.226,-0.138,0.886,60.0,horário,1,0
17:27:23,160295,0.12105,22.7558,9.5883,0.2140,-0.0775,-2.166,-0.126,0.571,60.0,horário,1,0
17:27:25,161860,0.12216,21.3508,8.6791,0.2141,-0.0765,-2.191,-0.147,0.578,60.0,horário,1,0
17:27:27,163876,0.12210,22.7438,9.1387,0.2159,-0.0778,-2.230,-0.078,0.604,60.0,horário,1,0
17:27:28,165442,0.12356,20.9332,8.5455,0.2159,-0.0779,-2.176,-0.055,0.551,60.0,horário,1,0
17:27:30,166998,0.12292,21.9485,9.2875,0.2137,-0.0761,-2.260,-0.080,0.637,60.0,horário,1,0
17:27:31,168515,0.12115,21.5380,8.8149,0.2140,-0.0769,-2.184,-0.099,0.588,60.0,horário,1,0
17:27:33,170034,0.12091,22.3072,8.7737,0.2110,-0.0757,-2.062,-0.074,0.750,60.0,horário,1,0
17:27:34,171562,0.12144,23.1694,9.0079,0.2094,-0.0742,-2.161,-0.106,0.794,60.0,horário,1,0
17:27:36,173094,0.12339,22.3079,9.2722,0.2100,-0.0744,-2.096,-0.071,0.715,60.0,horário,1,0
17:27:37,174643,0.12339,20.8975,8.9969,0.2078,-0.0738,-2.193,-0.158,0.662,60.0,horário,1,0
17:27:39,176670,0.12497,19.5850,8.7266,0.2091,-0.0738,-2.222,-0.077,0.535,60.0,horário,1,0
17:27:41,178201,0.12885,18.8810,8.7768,0.2079,-0.0732,-2.178,-0.155,0.670,60.0,horário,1,0
17:27:43,180759,0.13286,15.4015,8.5118,0.2079,-0.0740,-2.202,-0.059,0.504,60.0,horário,1,0
17:27:45,182291,0.14500,14.2456,8.3404,0.2066,-0.0725,-2.201,-0.101,0.576,60.0,horário,1,0
17:27:46,183767,0.14854,11.6706,6.6336,0.2064,-0.0713,-2.220,-0.098,0.509,60.0,horário,1,0
17:27:48,185259,0.14823,12.6715,8.3081,0.2066,-0.0719,-2.283,-0.065,0.450,60.0,horário,1,0
17:27:50,186876,0.14953,11.4989,7.7280,0.2071,-0.0729,-2.098,-0.146,0.735,60.0,horário,1,0
17:27:51,188399,0.14907,11.7688,7.4197,0.2074,-0.0730,-2.240,-0.146,0.579,60.0,horário,1,0
17:27:53,189895,0.14714,10.5817,6.7719,0.2078,-0.0724,-2.224,-0.118,0.639,60.0,horário,1,0
17:27:55,191936,0.15222,12.1820,7.1753,0.2078,-0.0734,-2.233,-0.132,0.484,60.0,horário,1,0
17:27:56,193490,0.15199,10.5662,6.9675,0.2033,-0.0718,-2.196,-0.098,0.499,60.0,horário,1,0
17:27:58,195023,0.14895,11.4684,8.3119,0.2058,-0.0726,-2.182,-0.100,0.586,60.0,horário,1,0
17:27:59,196561,0.14782,9.1859,7.2302,0.2064,-0.0728,-2.191,-0.126,0.693,60.0,horário,1,0
17:28:01,198077,0.14835,10.8315,7.0814,0.2069,-0.0719,-2.269,-0.062,0.429,60.0,horário,1,0
17:28:02,199599,0.14872,10.2087,6.6396,0.2073,-0.0727,-2.138,-0.146,0.616,60.0,horário,1,0
17:28:04,201631,0.14826,13.8197,8.2610,0.2056,-0.0710,-2.217,-0.087,0.596,60.0,horário,1,0
17:28:06,203167,0.14695,12.2105,7.4038,0.2049,-0.0705,-2.168,-0.061,0.558,60.0,horário,1,0
17:28:07,204689,0.14545,11.5008,7.3098,0.2052,-0.0714,-2.202,-0.126,0.494,60.0,horário,1,0
17:28:09,206198,0.14554,13.0402,7.1451,0.2015,-0.0766,-2.850,0.063,1.399,60.0,horário,1,0
17:28:10,207763,0.13717,17.5615,9.1411,0.1941,-0.1083,-3.961,0.696,-0.779,60.0,horário,1,0
17:28:12,209267,0.13611,15.6043,8.7971,0.1607,-0.1263,-2.395,0.609,-0.348,60.0,horário,1,0
17:28:14,211324,0.13072,20.1317,9.5046,0.1750,-0.1182,-2.124,-0.250,0.579,60.0,horário,1,0
17:28:16,212777,0.12225,21.4727,8.5988,0.1761,-0.1156,-2.110,-0.067,0.538,60.0,horário,1,0
17:28:17,214377,0.12591,21.7233,9.5500,0.1750,-0.1132,-2.209,-0.125,0.575,60.0,horário,1,0
17:28:19,215899,0.12772,18.0182,8.3336,0.1749,-0.1125,-2.210,-0.138,0.588,60.0,horário,1,0
17:28:20,217471,0.12892,20.0387,9.3201,0.1729,-0.1121,-2.136,-0.060,0.578,60.0,horário,1,0
17:28:22,219014,0.13018,18.7260,9.1401,0.1772,-0.1158,-2.201,-0.133,0.561,60.0,horário,1,0
17:28:23,220522,0.13135,18.4253,9.0331,0.1758,-0.1134,-2.206,-0.079,0.559,60.0,horário,1,0
17:28:25,222067,0.12953,17.0337,8.5750,0.1763,-0.1134,-2.194,-0.122,0.566,60.0,horário,1,0
17:28:27,224085,0.13526,15.9899,8.3718,0.1688,-0.1212,-3.486,1.438,1.035,60.0,horário,1,0
17:28:28,225621,0.13196,18.5555,9.0499,0.0617,-0.1993,-7.308,5.953,6.033,60.0,horário,1,0
17:28:30,227155,0.12501,19.2107,8.7558,-0.0736,-0.2687,1.870,-3.495,0.150,60.0,horário,1,0
17:28:31,228690,0.13218,15.5597,8.1441,0.1045,-0.1320,-1.170,-0.006,0.274,60.0,horário,1,0
17:28:33,230243,0.13225,36.3268,11.3267,0.0771,-0.1215,-3.043,2.215,-5.013,60.0,horário,1,0
17:28:34,231792,0.13298,17.8214,8.7807,0.0379,-0.1893,-7.432,1.514,-0.524,60.0,horário,1,0
17:28:36,233335,0.14200,14.8878,8.1132,0.0053,-0.2519,2.446,-2.438,-4.945,60.0,horário,1,0
17:28:38,234856,0.14139,14.6570,7.6542,0.0951,-0.1586,-7.364,3.462,1.584,60.0,horário,1,0
17:28:40,236907,0.13477,18.2073,8.9392,-0.0373,-0.3509,-2.660,0.662,-0.862,60.0,horário,1,0
17:28:42,238912,0.13762,15.8018,8.4434,0.0612,-0.1706,-4.835,1.710,0.943,60.0,horário,1,0
17:28:43,239942,0.13831,14.1373,7.9397,0.0305,-0.2116,-0.766,-0.735,-0.148,60.0,horário,1,0
17:28:44,241527,0.13721,16.8526,8.8949,0.1077,-0.1190,-1.110,-1.776,-0.026,60.0,horário,1,0
17:28:46,243569,0.12239,26.6945,10.5835,0.1130,-0.1197,-2.170,-0.202,0.565,60.0,horário,1,0
17:28:47,244702,0.12392,21.9901,9.0080,0.1139,-0.1187,-2.152,-0.078,0.574,60.0,horário,1,0
17:28:50,246804,0.12399,20.7913,8.7592,0.1151,-0.1171,-2.179,-0.119,0.571,60.0,horário,1,0
17:28:51,248304,0.12651,19.8056,8.7907,0.1148,-0.1180,-2.157,-0.110,0.568,60.0,horário,1,0
17:28:52,249411,0.12452,17.7158,8.3284,0.1166,-0.1181,-2.174,-0.137,0.574,60.0,horário,1,0
17:28:54,251569,0.12386,21.0295,8.6056,0.1153,-0.1178,-2.180,-0.113,0.575,60.0,horário,1,0
17:28:56,253457,0.12550,20.4785,9.0525,0.1154,-0.1178,-2.185,-0.126,0.563,60.0,horário,1,0
17:28:58,255033,0.12481,20.7398,9.1205,0.1158,-0.1177,-2.204,-0.145,0.573,60.0,horário,1,0
17:29:00,257041,0.12336,22.0999,8.9160,0.1164,-0.1179,-2.189,-0.100,0.576,60.0,horário,1,0
17:29:01,258430,0.12426,20.5211,8.8473,0.1159,-0.1182,-2.178,-0.105,0.583,60.0,horário,1,0
17:29:02,259722,0.12434,21.8061,8.8097,0.1167,-0.1175,-2.190,-0.160,0.573,60.0,horário,1,0
17:29:04,261481,0.12383,21.3095,9.1638,0.1156,-0.1176,-2.182,-0.092,0.567,60.0,horário,1,0
17:29:05,262751,0.12277,22.9357,8.6835,0.1170,-0.1180,-2.182,-0.137,0.567,60.0,horário,1,0
17:29:07,264664,0.12403,23.4370,9.4434,0.1163,-0.1178,-2.179,-0.118,0.556,60.0,horário,1,0
17:29:09,266014,0.12193,22.9762,9.1689,0.1153,-0.1179,-2.194,-0.142,0.547,60.0,horário,1,0
17:29:11,267881,0.12112,23.3234,8.6725,0.1146,-0.1177,-2.188,-0.126,0.557,60.0,horário,1,0
17:29:12,269139,0.12125,22.4082,8.7187,0.1141,-0.1171,-2.198,-0.123,0.553,60.0,horário,1,0
17:29:14,270947,0.12410,19.0994,8.9090,0.1169,-0.1166,-2.185,-0.158,0.590,60.0,horário,1,0
17:29:15,272197,0.12219,23.3774,8.8294,0.1200,-0.1157,-2.203,-0.182,0.582,60.0,horário,1,0
17:29:17,273820,0.10918,45.9225,9.6437,0.1210,-0.1159,-2.196,-0.127,0.559,60.0,horário,1,0
17:29:18,275407,0.10308,42.0025,10.7807,0.1206,-0.1157,-2.183,-0.112,0.564,60.0,horário,1,0
17:29:20,277233,0.10325,42.2270,10.8356,0.1206,-0.1154,-2.197,-0.118,0.568,60.0,horário,1,0
17:29:21,278519,0.10305,41.6585,10.8399,0.1205,-0.1153,-2.196,-0.120,0.575,60.0,horário,1,0
17:29:23,280163,0.10375,43.5874,10.6084,0.1201,-0.1157,-2.189,-0.119,0.574,60.0,horário,1,0
17:29:24,281753,0.10311,42.2264,10.8131,0.1206,-0.1155,-2.196,-0.120,0.564,60.0,horário,1,0
17:29:26,283579,0.10302,41.5644,10.7022,0.1202,-0.1153,-2.184,-0.102,0.570,60.0,horário,1,0
17:29:28,284871,0.10307,43.1757,10.9298,0.1203,-0.1155,-2.194,-0.115,0.565,60.0,horário,1,0
17:29:29,286534,0.10300,42.0882,10.7943,0.1194,-0.1151,-2.182,-0.088,0.570,60.0,horário,1,0
17:29:31,288145,0.10301,42.3892,10.8716,0.1194,-0.1156,-2.210,-0.145,0.567,60.0,horário,1,0
17:29:33,290025,0.10287,41.5216,10.7058,0.1197,-0.1155,-2.188,-0.108,0.568,60.0,horário,1,0
17:29:34,291073,0.10310,42.5837,10.8718,0.1194,-0.1153,-2.188,-0.109,0.566,60.0,horário,1,0
17:29:35,292695,0.10302,42.3326,10.8125,0.1196,-0.1151,-2.187,-0.103,0.569,60.0,horário,1,0
17:29:37,294663,0.10363,41.3088,10.7912,0.1205,-0.1156,-2.214,-0.165,0.559,60.0,horário,1,0
17:29:39,295942,0.10414,41.1219,10.7214,0.1207,-0.1157,-2.158,-0.105,0.566,60.0,horário,1,0
17:29:40,297574,0.10345,45.7993,11.5007,0.1204,-0.1160,-2.196,-0.125,0.569,60.0,horário,1,0
17:29:42,299671,0.10328,42.8609,10.8860,0.1206,-0.1158,-2.191,-0.126,0.570,60.0,horário,1,0
17:29:44,300978,0.10318,42.1246,10.7639,0.1209,-0.1156,-2.193,-0.115,0.569,60.0,horário,1,0
17:29:46,302817,0.10295,42.3680,10.8110,0.1209,-0.1156,-2.196,-0.114,0.573,60.0,horário,1,0
17:29:47,304357,0.10288,42.3510,10.8099,0.1204,-0.1158,-2.193,-0.115,0.571,60.0,horário,1,0
17:29:49,306244,0.10312,41.9884,10.7784,0.1204,-0.1159,-2.192,-0.111,0.564,60.0,horário,1,0
17:29:50,307528,0.10291,41.6890,10.7710,0.1207,-0.1156,-2.188,-0.123,0.568,60.0,horário,1,0
17:29:52,309196,0.10282,42.0925,10.8574,0.1208,-0.1155,-2.203,-0.141,0.568,60.0,horário,1,0
17:29:53,310431,0.10381,40.2177,10.7177,0.1210,-0.1157,-2.182,-0.114,0.574,60.0,horário,1,0
17:29:55,312057,0.10408,40.4799,10.6979,0.1203,-0.1157,-2.186,-0.122,0.568,60.0,horário,1,0
17:29:56,313721,0.10304,42.4926,10.8746,0.1202,-0.1155,-2.186,-0.123,0.569,60.0,horário,1,0
17:29:58,315703,0.10310,42.0314,10.8129,0.1201,-0.1154,-2.193,-0.121,0.567,60.0,horário,1,0
17:30:00,317075,0.10292,41.5167,10.7893,0.1204,-0.1153,-2.196,-0.123,0.566,60.0,horário,1,0
17:30:01,318620,0.10305,41.8644,10.7972,0.1203,-0.1157,-2.197,-0.126,0.569,60.0,horário,1,0
17:30:03,320530,0.10305,42.2393,10.8003,0.1202,-0.1157,-2.191,-0.121,0.567,60.0,horário,1,0
17:30:04,321633,0.10295,43.0360,10.8989,0.1202,-0.1158,-2.190,-0.117,0.565,60.0,horário,1,0
17:30:06,323230,0.10303,42.6890,10.8817,0.1204,-0.1159,-2.194,-0.117,0.563,60.0,horário,1,0
17:30:08,324825,0.10322,41.9116,10.7852,0.1201,-0.1156,-2.188,-0.122,0.561,60.0,horário,1,0
17:30:09,326349,0.10307,41.2105,10.7544,0.1201,-0.1155,-2.192,-0.119,0.562,60.0,horário,1,0
17:30:11,327943,0.10294,42.5009,10.8719,0.1203,-0.1154,-2.191,-0.113,0.566,60.0,horário,1,0
17:30:12,329765,0.10317,42.2238,10.8319,0.1202,-0.1155,-2.198,-0.121,0.572,60.0,horário,1,0
17:30:14,330872,0.10310,42.0984,10.8231,0.1202,-0.1157,-2.196,-0.121,0.567,60.0,horário,1,0
17:30:15,332538,0.10324,42.2238,10.7451,0.1201,-0.1155,-2.190,-0.126,0.564,60.0,horário,1,0
17:30:17,334184,0.10309,42.4074,10.8397,0.1199,-0.1155,-2.186,-0.091,0.571,60.0,horário,1,0
17:30:19,336168,0.10317,42.1300,10.8122,0.1188,-0.1151,-2.189,-0.102,0.567,60.0,horário,1,0
17:30:20,337463,0.10322,42.0063,10.7427,0.1182,-0.1150,-2.196,-0.134,0.564,60.0,horário,1,0
17:30:22,339107,0.10338,42.0794,10.7254,0.1190,-0.1151,-2.199,-0.138,0.566,60.0,horário,1,0
17:30:23,340735,0.10300,42.1876,10.8087,0.1186,-0.1150,-2.192,-0.122,0.572,60.0,horário,1,0
17:30:25,342030,0.10306,42.0011,10.8250,0.1187,-0.1150,-2.199,-0.141,0.564,60.0,horário,1,0
17:30:27,343995,0.10333,42.2273,10.8246,0.1195,-0.1155,-2.196,-0.135,0.564,60.0,horário,1,0
17:30:28,345652,0.10301,42.9561,10.8914,0.1192,-0.1155,-2.188,-0.117,0.573,60.0,horário,1,0
17:30:30,346972,0.10326,43.0238,10.9040,0.1187,-0.1154,-2.183,-0.099,0.569,60.0,horário,1,0
17:30:31,348668,0.10318,42.2820,10.7718,0.1188,-0.1152,-2.192,-0.127,0.567,60.0,horário,1,0
17:30:33,350556,0.10311,41.9384,10.8694,0.1188,-0.1151,-2.190,-0.126,0.570,60.0,horário,1,0
17:30:34,351665,0.10311,42.1128,10.8172,0.1190,-0.1152,-2.190,-0.142,0.570,60.0,horário,1,0
17:30:36,353597,0.10306,41.9586,10.7561,0.1191,-0.1153,-2.191,-0.120,0.565,60.0,horário,1,0
17:30:38,355262,0.10315,41.8297,10.7960,0.1189,-0.1150,-2.191,-0.115,0.564,60.0,horário,1,0
17:30:39,356580,0.10286,41.8690,10.7827,0.1191,-0.1152,-2.190,-0.125,0.562,60.0,horário,1,0
17:30:41,358276,0.10314,42.2651,10.8243,0.1192,-0.1153,-2.193,-0.121,0.564,60.0,horário,1,0
17:30:43,360190,0.10311,41.9787,10.7660,0.1192,-0.1155,-2.193,-0.143,0.570,60.0,horário,1,0
17:30:44,361414,0.10320,41.8498,10.7641,0.1198,-0.1157,-2.195,-0.122,0.567,60.0,horário,1,0
17:30:46,363102,0.10272,41.7730,10.7224,0.1199,-0.1156,-2.191,-0.117,0.571,60.0,horário,1,0
17:30:47,364402,0.10312,41.9563,10.7528,0.1201,-0.1157,-2.197,-0.129,0.567,60.0,horário,1,0
17:30:49,366507,0.10314,42.5200,10.8758,0.1198,-0.1157,-2.193,-0.117,0.560,60.0,horário,1,0
17:30:50,367732,0.10296,42.5799,10.9070,0.1200,-0.1159,-2.188,-0.104,0.574,60.0,horário,1,0
17:30:52,369310,0.10299,42.2294,10.8583,0.1197,-0.1156,-2.189,-0.122,0.570,60.0,horário,1,0
17:30:54,370907,0.10319,41.9742,10.8101,0.1193,-0.1155,-2.191,-0.121,0.568,60.0,horário,1,0
17:30:55,372465,0.10300,42.1530,10.8105,0.1195,-0.1154,-2.197,-0.121,0.575,60.0,horário,1,0
17:30:57,374364,0.10301,42.1193,10.8124,0.1195,-0.1154,-2.188,-0.113,0.570,60.0,horário,1,0
17:30:58,375673,0.10293,42.2161,10.8156,0.1193,-0.1155,-2.195,-0.111,0.570,60.0,horário,1,0
17:31:00,377363,0.10299,42.0624,10.7535,0.1193,-0.1157,-2.202,-0.125,0.566,60.0,horário,1,0
17:31:02,379317,0.10303,42.2608,10.8644,0.1194,-0.1156,-2.192,-0.119,0.565,60.0,horário,1,0
17:31:04,380940,0.10305,42.2488,10.8271,0.1195,-0.1155,-2.190,-0.123,0.570,60.0,horário,1,0
17:31:05,382277,0.10288,42.7638,10.9055,0.1196,-0.1154,-2.196,-0.132,0.576,60.0,horário,1,0
17:31:07,383950,0.10308,42.2910,10.8598,0.1196,-0.1155,-2.189,-0.091,0.572,60.0,horário,1,0
17:31:09,385841,0.10303,41.5853,10.5611,0.1191,-0.1155,-2.189,-0.114,0.569,60.0,horário,1,0
17:31:10,387503,0.10325,41.7671,10.7886,0.1190,-0.1152,-2.183,-0.109,0.571,60.0,horário,1,0
17:31:11,388579,0.10299,42.2082,10.8493,0.1191,-0.1150,-2.188,-0.122,0.576,60.0,horário,1,0
17:31:13,390562,0.10310,42.1663,10.7988,0.1191,-0.1152,-2.194,-0.120,0.571,60.0,horário,1,0
17:31:15,392134,0.10312,42.3912,10.8300,0.1189,-0.1154,-2.190,-0.125,0.568,60.0,horário,1,0
17:31:16,393475,0.10314,42.0941,10.8108,0.1192,-0.1152,-2.187,-0.127,0.567,60.0,horário,1,0
17:31:18,395455,0.10281,42.2231,10.8374,0.1190,-0.1153,-2.193,-0.116,0.565,60.0,horário,1,0
17:31:20,396812,0.10304,42.5293,10.8729,0.1187,-0.1153,-2.187,-0.111,0.573,60.0,horário,1,0
17:31:22,398841,0.10310,42.0963,10.7855,0.1189,-0.1151,-2.198,-0.135,0.569,60.0,horário,1,0
17:31:23,399949,0.10281,42.4826,10.8617,0.1189,-0.1151,-2.185,-0.122,0.577,60.0,horário,1,0
17:31:24,401614,0.10300,42.3831,10.8112,0.1187,-0.1150,-2.183,-0.109,0.572,60.0,horário,1,0
17:31:26,403657,0.11142,32.6730,10.0630,0.1174,-0.1188,-2.215,-0.195,0.393,60.0,horário,1,0
17:31:27,404781,0.11184,31.7034,9.8997,0.1206,-0.1173,-2.195,-0.146,0.568,60.0,horário,1,0
17:31:29,406482,0.10363,41.5545,10.7758,0.1203,-0.1176,-2.188,-0.120,0.570,60.0,horário,1,0
17:31:31,408531,0.11749,25.8667,9.5214,0.1205,-0.1190,-2.183,-0.143,0.572,60.0,horário,1,0
17:31:32,409804,0.13644,14.3355,8.1434,0.1206,-0.1185,-2.181,-0.189,0.570,60.0,horário,1,0
17:31:34,411675,0.13556,18.9953,8.7242,0.1219,-0.1178,-2.200,-0.177,0.567,60.0,horário,1,0
17:31:35,412780,0.11581,31.6531,9.7401,0.1228,-0.1180,-2.164,-0.107,0.571,60.0,horário,1,0
17:31:37,414732,0.10381,41.2317,10.8046,0.1206,-0.1172,-2.173,-0.076,0.573,60.0,horário,1,0
17:31:39,416395,0.10281,41.7196,10.8006,0.1201,-0.1172,-2.199,-0.145,0.561,60.0,horário,1,0
17:31:41,418058,0.10306,42.0086,10.7626,0.1216,-0.1175,-2.199,-0.151,0.567,60.0,horário,1,0
17:31:42,419335,0.10331,42.4390,10.9090,0.1220,-0.1177,-2.193,-0.107,0.563,60.0,horário,1,0
17:31:44,421197,0.10318,42.1634,10.9229,0.1212,-0.1176,-2.191,-0.107,0.558,60.0,horário,1,0
17:31:45,422477,0.10311,42.0624,10.8425,0.1212,-0.1176,-2.192,-0.126,0.569,60.0,horário,1,0
17:31:47,424119,0.10337,41.8133,10.7374,0.1211,-0.1177,-2.018,-0.261,2.269,60.0,horário,1,0
